,text,author_id,public_metrics,created_at,id,query_description,tags,withheld,"('english_score', 'universal_score')"
3587,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,551237923,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:50:35+00:00,1468201269999329280,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.07, 0.12)"
3588,RT @KillTheBillCamb: This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police St…,1453970294436073478,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:49:04+00:00,1468200888498106371,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.29, 0.32)"
3589,RT @KillTheBillCamb: This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police St…,1196831493953380354,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:47:13+00:00,1468200425467924490,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.65, 0.39)"
3590,RT @KillTheBillCamb: This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police St…,1374122160353075211,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:46:13+00:00,1468200170668109829,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.22, 0.15)"
3591,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,935963024585838599,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:42:07+00:00,1468199140106682374,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.11, 0.11)"
3592,RT @vipul_kp: @Neghatrans @thirunangai @communitch #transrights. Here is brahminical patriarchy for you. https://t.co/gkd0xoCzqV,1368612247073787904,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:28:28+00:00,1468195705919447047,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.16, 0.13)"
3593,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,979724371026743296,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:18:24+00:00,1468193172115316739,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.09, 0.08)"
3594,RT @vipul_kp: @Neghatrans @thirunangai @communitch #transrights. Here is brahminical patriarchy for you. https://t.co/gkd0xoCzqV,49988320,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:07:24+00:00,1468190405099499527,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.31, 0.16)"
3595,"Texas if you care about #transrights and #transyouth prove it by electing the candidate that has stood but the community. @BetoORourke 
#BETO2022",305358883,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-07T12:01:39+00:00,1468188956202344456,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.1, 0.06)"
3596,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,1299425591108808704,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:53:49+00:00,1468186985051394052,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.08)"
3597,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,2254060586,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:45:30+00:00,1468184893968601096,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.37, 0.34)"
3598,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,1152438726527729665,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:39:19+00:00,1468183338145910784,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.09)"
3599,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,1319713168273395716,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:21:53+00:00,1468178947091402761,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.13, 0.12)"
3600,RT @KillTheBillCamb: This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police St…,1405593887641640963,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:46:34+00:00,1468170058996269061,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.37, 0.27)"
3601,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,4563986597,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:26:21+00:00,1468164973503426563,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.14, 0.15)"
3602,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/NRF8a08eqk",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:14:13+00:00,1468161921505497089,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3603,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/VIDzie5g0K",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:13:40+00:00,1468161779498950660,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3604,"I'm invested in this saga.

#transrights🏳️‍⚧️ https://t.co/3RoWEkw3fG",1374422794482581505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T10:11:44+00:00,1468161294448664579,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.25)"
3605,RT @KillTheBillCamb: This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police St…,1463505107916517380,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T09:27:29+00:00,1468150157854351363,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.24, 0.26)"
3606,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,1125070090003714048,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:55:58+00:00,1468142229030117376,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.17, 0.15)"
3607,"I posted this in hopes that it would gain support and get answers to why my 24 yr old child died. but apparently to get attention on social media you have to act like Karen or shake your  ass. a 24 yr old child being killed because shes trans is ok.
Makes me sick
#transrights https://t.co/hCZQ9l9rqB",3656049743,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:44:49+00:00,1468139423095300098,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.11)"
3608,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/YjlIAv8azp",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:44:16+00:00,1468139284582617092,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3609,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/TSYyhaTtDg",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:44:14+00:00,1468139274415521792,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3610,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/VYOu2oAAW0",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:44:10+00:00,1468139257898405893,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3611,"This #PoliceBill WILL affect YOU! Join us at 5pm tomorrow (Wed 8th) at #Cambridge Parker's Piece nr Parkside Police Station with candles, torches, banners, rums, whistles - bring mates and a mask #KillTheBill #StandTogether #Solidarity #GRT #XR #HuntSabs #BLM #LGBTQ #TransRights https://t.co/Br7YkXh2DX",1383750406908440585,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 16, 'quote_count': 3}",2021-12-07T08:40:39+00:00,1468138374586417156,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.17, 0.11)"
3612,RT @vipul_kp: @Neghatrans @thirunangai @communitch #transrights. Here is brahminical patriarchy for you. https://t.co/gkd0xoCzqV,1244230027769569283,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:37:20+00:00,1468137538409795586,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.35, 0.19)"
3613,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,75639783,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:32:33+00:00,1468136333327552512,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.07, 0.06)"
3614,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/MMlbysys2J",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:23:50+00:00,1468134140994363394,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3615,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/q68oLrx7yX",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:23:48+00:00,1468134133205508101,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3616,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/O5LG5t30iG",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:23:45+00:00,1468134120291192837,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3617,@Theimmortalsna2 @Sp4c3_tr4sh @fischifyy @crepepuffs @Gorouwanders @kissmeruu @Chiiiffonnn Of course. We can also adopt more than one! We will adopt all the trans and non binary cats. #inclusive #diverse #trans #transgender #lgbtq #transrights #nonbinary #equalrights #lgbtqia #loveislove,1430589551215525897,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 6, 'quote_count': 0}",2021-12-07T08:23:29+00:00,1468134052293140480,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.17, 0.22)"
3618,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/DQJ7lKB6Fn",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:14:19+00:00,1468131744419303429,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3619,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/nrLU6QZQPh",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:14:17+00:00,1468131736626376707,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3620,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/Dd69FTaJav",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:14:14+00:00,1468131725884772358,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3621,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/0Mw1ia9bxU",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:13:43+00:00,1468131596872134660,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3622,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/uNEWgTNngC",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:13:42+00:00,1468131589934755840,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3623,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/0KEaMBpZSn",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:13:39+00:00,1468131579562242049,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3624,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/v3qaH1EZMP",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:04:43+00:00,1468129329469087749,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3625,"It is #fuck_dup Thinking ,   #AdultHumanFemale is a valid position on #transrights Transphobia is beige polyester - 
Gender Critical is orange nylon - 

#AdultHumanChicken though! 🤣🤣🤣

Stop #LGBAlliance ForWomenScot
Fund #TransHealthcare https://t.co/lCADB1Rv8u",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:04:41+00:00,1468129321680261122,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3626,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/VvQ21808Yt",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:03:33+00:00,1468129037205880833,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3627,"It is #fuck_dup Thinking forwomenscot
and #ScottishWitches is a valid position on #transrights 
Transphobia is beige polyester - 
Gender Critical is orange nylon - 

Stop #LGBAlliance 
Fund #TransHealthcare https://t.co/uey4GlNUiI",19703520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:03:31+00:00,1468129026804006912,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.19)"
3628,RT @JustFairUK: Yesterday we focused on LGBTQ+ relationships as part of our #16DaysofActivism but given the current climate we want to high…,143527462,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T08:02:29+00:00,1468128769361723393,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.68, 0.57)"
3629,"Trans Man Getting Certificates Re-Issued Marks A Win For LGBTQIA+ People
https://t.co/QLEyNdlRmE #transrights #lgbtindia #news #mustread https://t.co/fTTf3SWEoA",87467437,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 16, 'quote_count': 1}",2021-12-07T08:00:48+00:00,1468128343383937028,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.15, 0.14)"
3630,RT @vipul_kp: @Neghatrans @thirunangai @communitch #transrights. Here is brahminical patriarchy for you. https://t.co/gkd0xoCzqV,1206762930068283392,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T07:51:44+00:00,1468126062164905984,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.12, 0.09)"
3631,"Thank you for the beautiful gift Rashmi Vikram &amp; for the heartfelt note. Loads of hugs and love back to you!!!
This painting is done by Aravani Art Project!!! I would encourage you to support them and buy their products!

#gift #painting #aravani #aravaniartproject #transrights https://t.co/cliBry1onD",54216047,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T07:45:55+00:00,1468124597107113987,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.0)"
3632,"RT @Magizh_: Did my part! Pls do yours too by passing it on to 5 more people. Thanks. 

@Chella38641
@Jaslinraj
@DinosaurOffcial
@kaajalAct…",1429682634431418369,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T07:37:17+00:00,1468122426810585090,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.17, 0.16)"
3633,#transrights,1294130252940107776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T07:29:51+00:00,1468120554192326661,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.01, 0.04)"
3634,"Did my part! Pls do yours too by passing it on to 5 more people. Thank you.

@cs_aravind 

@joBeeGeorgeous 

@_uvt_ 

@cricgenie 

@deepsealioness 

Pls extend your support here:- 
https://t.co/qhC7KcqkBW

#TransRightsAreHumanRights 
#TransRights
#HorizontalReservation https://t.co/xCUWJF7gQG",52680542,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",2021-12-07T06:26:16+00:00,1468104556030484481,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.09, 0.06)"
3635,RT @AuldShaneGamer: #transrights are human rights. https://t.co/VdDsWGwMt7,634380104,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T06:10:53+00:00,1468100683069022208,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.12, 0.16)"
3636,"@speaknowsasha I wish &amp;, &amp; I wish I had assistance singing like you and your relationship with your dad , are you jealous he asked ? I assumed and I thought of a reply ….. happy for you , jealousy is something unattainable . Love is attainable for everyone .#Transrights",836996947856613376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2021-12-07T05:50:34+00:00,1468095571995111424,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.16, 0.12)"
3637,"RT @rhino_offic: Did my part! Pls do yours too by passing it on to 5 more people. Thanks. 

@PeriyaPalluPuli
@Nattukozhi_
@Orangutanoffic2…",1375631158487117824,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:40:01+00:00,1468092914899111940,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.27, 0.26)"
3638,"RT @junaid2605: Did my part! Pls do yours too by passing it on to 5 more people. Thanks. 

@Sheriff31381313
@HamithaThaslima 
@anasnagoor_m…",135731289,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T05:18:42+00:00,1468087551340785672,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.54, 0.52)"
3639,RT @Lol_Vertigo: @arewesuperh The popular ⁦@OneLoveFestival⁩ announces new venue in Sussex ⁦@itvnews⁩ #music #festival Raising awareness wi…,1330616794407645184,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:15:27+00:00,1468237727560785926,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.17, 0.12)"
3640,"@TheRitaMoreno el miedo es a perder los derechos que los puertorriqueños han obtenido para las poblaciones más vulnerables, contribuyendo con trabajo, servicio y sangre a 🇺🇸 por más de un siglo. PR 🇵🇷 quiere #EQUALITY #RespectPRVote #StatehoodNow https://t.co/VWFXCxRF5N",1020318184925167618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:15:16+00:00,1468237683260600330,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.07, 0.13)"
3641,RT @connectfund: We can support #SocialInvestors and fund managers with one-off grants to implement changes to your existing processes or s…,826341599856594944,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:14:22+00:00,1468237454633283592,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.38, 0.27)"
3642,"Lina Sleibi :”I truly believe in love, peace, equality, and justice” 🤩❤️🤍 @lina_sleibi #tb2019 #music #peace #love #justice #equality #faith #middleeast https://t.co/SDtczsTbeS via @Kawa_Media",48149493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:12:45+00:00,1468237048855289869,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.0, 0.02)"
3643,Really pleased to be working with @croydonhealth on creating a new Pathway team in Croydon and helping to improve patient outcomes. #inclusion #health #equality https://t.co/DZzGjNCnsz,2780078391,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-12-07T15:12:24+00:00,1468236958233153539,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.31, 0.3)"
3644,"We can support #SocialInvestors and fund managers with one-off grants to implement changes to your existing processes or systems to increase #accessibility to those often excluded from #SocInv! Find more on our website: https://t.co/sEpmncMY1C

#Equality #Diversity #Inclusion https://t.co/exF4Vorq4F",861534017543446529,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:11:52+00:00,1468236826943049739,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.36, 0.24)"
3645,"@ThatVoiceThough -Holmes Trying to get out her #Theranos fraud by touting she was ""A victim of sexual abuse"". Hey LIZ! THIS is a #trial about your #scam not sexual abuse. 
If #equality had any chance, right now is it. EVERYONE can be a white collar criminal. it's 2021!",1402842713309945857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:10:49+00:00,1468236561057816579,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.06, 0.06)"
3646,RT @Jaspree22535631: #Equality #Respectmen  #PratikFam,1109166138091462656,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:09:01+00:00,1468236107892633603,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.28, 0.22)"
3647,RT @Jaspree22535631: #Equality #Respectmen  #PratikFam,922703722085412864,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:07:59+00:00,1468235847342432265,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.33, 0.32)"
3648,"RT @wr_awards: NEW CATEGORY FOR 2022: The Top Employer Award (Over 250 Employees)! 

Entries close 28 Jan 2022.

To view all of the #WRAwar…",1099408261781032960,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:07:44+00:00,1468235787829497859,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.44, 0.23)"
3649,"December 12 @ 11:00am-12:30pm

https://t.co/DyNFRsxYzG #EthicalCulture #Humanism #BergenCounty #Equality #EconomicJustice #Pandemic  https://t.co/VJi2CK6t8s",115652296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:07:31+00:00,1468235732313591812,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.08, 0.03)"
3650,So much for #Equality and #Feminism https://t.co/PPfsppCnrY,1209247299060281354,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:07:01+00:00,1468235604647415813,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.16, 0.11)"
3651,"Wet to the core after the heavens opened whilst assessing a young person on their journey from work to the bus stop in Manchester. Wet, cold but smiling because doing this means this young person gets to become as independent as possible @weare_pure #Equality #LearningDisability https://t.co/8YRgOeKyvL",605865372,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-12-07T15:06:11+00:00,1468235395762696197,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.01, 0.0)"
3652,RT @kaukabstewart: What an amazing evening with @ElectHer_UK and an incredible panel of women! We discussed the many barriers that POC wome…,268308554,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:06:02+00:00,1468235359884558340,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.33, 0.26)"
3653,The US was recently found guilty of genocide based on the treatment of black folks. The International community has recognized this and it's not on the news. Is it not on the news because they don't want it to be fixed or talked about? Super important. @maddow #blackmen #Equality,27377591,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-07T15:05:36+00:00,1468235247103979532,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.2, 0.16)"
3654,"NEW CATEGORY FOR 2022: The Top Employer Award (Over 250 Employees)! 

Entries close 28 Jan 2022.

To view all of the #WRAwards2022 categories, visit: https://t.co/XATp6k8NYc

#equality #diversity

@railindustry @RailDaily @Modern_Railways @MorsonGroup @BAMNuttall @WomeninRail https://t.co/uRcjcQbvdm",925303677358919682,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:02:17+00:00,1468234412437524480,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.08, 0.05)"
3655,"Along with evolving the visual identity, @BensOriginal renewed purpose, ""Everyone deserves a seat at the table"" will come to life, supporting the next generation of food professionals. 

#Equality #Foodservice #K12

Click link to view qualifying products: https://t.co/q3T7ET25Aj https://t.co/LfNR2MqIeg",274148894,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T15:01:12+00:00,1468234142622134279,First full size search 12/7 minus one week,#social##Diversity#v1,,"(0.08, 0.04)"
